easting,northing,porosity,permeability,Poisson's ratio,Young's Modulus,water saturation,oil saturation,proppant weight (lbs),pump rate (cubic feet/min),name,cumulative production,well length (ft),frac stages,total proppant (lbs),total pump rate (cubic feet/min)
81965.0,83300.0,0.02,0.001,0.33,9846273.522,0.12779597555831174,0.8722040244416882,,,Brisket 7-105H,2493.0,8003.0,5.0,2708245.2982455287,1399.6474011763657
82046.0,83300.0,0.02,0.001,0.33,9846273.522,0.12779597555831174,0.8722040244416882,,,Brisket 7-105H,2493.0,8003.0,5.0,2708245.2982455287,1399.6474011763657
82127.0,83300.0,0.06,0.016,0.33,9832305.101,0.12719131582327678,0.8728086841767232,,,Brisket 7-105H,2493.0,8003.0,5.0,2708245.2982455287,1399.6474011763657
82208.0,83300.0,0.04,0.005,0.32899999999999996,9818280.391,0.1265871447573931,0.8734128552426069,,,Brisket 7-105H,2493.0,8003.0,5.0,2708245.2982455287,1399.6474011763657
82289.0,83300.0,0.04,0.006999999999999999,0.32899999999999996,9804200.978,0.125983559504496,0.874016440495504,,,Brisket 7-105H,2493.0,8003.0,5.0,2708245.2982455287,1399.6474011763657
82369.0,83300.0,0.02,0.002,0.32899999999999996,9790068.447999999,0.12538065669868093,0.8746193433013191,,,Brisket 7-105H,2493.0,8003.0,5.0,2708245.2982455287,1399.6474011763657
82450.0,83300.0,0.03,0.004,0.32899999999999996,9775884.398,0.12477853244417594,0.8752214675558241,421592.39177701954,333.6284013020922,Brisket 7-105H,2493.0,8003.0,5.0,2708245.2982455287,1399.6474011763657
82531.0,83300.0,0.03,0.004,0.32899999999999996,9775884.398,0.12477853244417594,0.8752214675558241,,,Brisket 7-105H,2493.0,8003.0,5.0,2708245.2982455287,1399.6474011763657
82612.0,83300.0,0.02,0.001,0.32899999999999996,9761650.428,0.12417728229521588,0.8758227177047841,,,Brisket 7-105H,2493.0,8003.0,5.0,2708245.2982455287,1399.6474011763657
82693.0,83300.0,0.05,0.01,0.32899999999999996,9747368.144,0.12357700123562505,0.876422998764375,,,Brisket 7-105H,2493.0,8003.0,5.0,2708245.2982455287,1399.6474011763657
82774.0,83300.0,0.03,0.004,0.32799999999999996,9733039.16,0.12297778365827995,0.8770222163417201,,,Brisket 7-105H,2493.0,8003.0,5.0,2708245.2982455287,1399.6474011763657
82855.0,83300.0,0.04,0.006,0.32799999999999996,9718665.096,0.12237972334468494,0.8776202766553151,,,Brisket 7-105H,2493.0,8003.0,5.0,2708245.2982455287,1399.6474011763657
82935.0,83300.0,0.04,0.006,0.32799999999999996,9718665.096,0.12237972334468494,0.8776202766553151,,,Brisket 7-105H,2493.0,8003.0,5.0,2708245.2982455287,1399.6474011763657
83016.0,83300.0,0.04,0.006999999999999999,0.32799999999999996,9704247.578,0.12178291344396612,0.8782170865560339,,,Brisket 7-105H,2493.0,8003.0,5.0,2708245.2982455287,1399.6474011763657
83097.0,83300.0,0.04,0.006999999999999999,0.32799999999999996,9689788.242,0.12118744645233928,0.8788125535476607,,,Brisket 7-105H,2493.0,8003.0,5.0,2708245.2982455287,1399.6474011763657
83178.0,83300.0,0.03,0.003,0.32799999999999996,9675288.726,0.12059341419213328,0.8794065858078667,,,Brisket 7-105H,2493.0,8003.0,5.0,2708245.2982455287,1399.6474011763657
83259.0,83300.0,0.05,0.006999999999999999,0.32799999999999996,9660750.681,0.12000090779097755,0.8799990922090224,,,Brisket 7-105H,2493.0,8003.0,5.0,2708245.2982455287,1399.6474011763657
83340.0,83300.0,0.05,0.006999999999999999,0.32799999999999996,9660750.681,0.12000090779097755,0.8799990922090224,,,Brisket 7-105H,2493.0,8003.0,5.0,2708245.2982455287,1399.6474011763657
83420.0,83300.0,0.03,0.003,0.327,9646175.763,0.1194100176608767,0.8805899823391233,,,Brisket 7-105H,2493.0,8003.0,5.0,2708245.2982455287,1399.6474011763657
83501.0,83300.0,0.04,0.008,0.327,9631565.634,0.11882083347758285,0.8811791665224171,,,Brisket 7-105H,2493.0,8003.0,5.0,2708245.2982455287,1399.6474011763657
83582.0,83300.0,0.04,0.006999999999999999,0.327,9616921.966,0.11823344415954665,0.8817665558404534,,,Brisket 7-105H,2493.0,8003.0,5.0,2708245.2982455287,1399.6474011763657
83663.0,83300.0,0.02,0.001,0.327,9602246.439,0.11764793784744387,0.8823520621525561,,,Brisket 7-105H,2493.0,8003.0,5.0,2708245.2982455287,1399.6474011763657
83744.0,83300.0,0.02,0.001,0.327,9602246.439,0.11764793784744387,0.8823520621525561,,,Brisket 7-105H,2493.0,8003.0,5.0,2708245.2982455287,1399.6474011763657
83825.0,83300.0,0.05,0.009000000000000001,0.327,9587540.738,0.11706440188357065,0.8829355981164294,,,Brisket 7-105H,2493.0,8003.0,5.0,2708245.2982455287,1399.6474011763657
83905.0,83300.0,0.04,0.006,0.326,9572806.558,0.11648292279151745,0.8835170772084826,,,Brisket 7-105H,2493.0,8003.0,5.0,2708245.2982455287,1399.6474011763657
83986.0,83300.0,0.04,0.008,0.326,9558045.602,0.11590358625592626,0.8840964137440738,,,Brisket 7-105H,2493.0,8003.0,5.0,2708245.2982455287,1399.6474011763657
84067.0,83300.0,0.05,0.008,0.326,9543259.579,0.1153264771026306,0.8846735228973694,334124.4296525529,313.29450938493017,Brisket 7-105H,2493.0,8003.0,5.0,2708245.2982455287,1399.6474011763657
84148.0,83300.0,0.05,0.008,0.326,9543259.579,0.1153264771026306,0.8846735228973694,,,Brisket 7-105H,2493.0,8003.0,5.0,2708245.2982455287,1399.6474011763657
84229.0,83300.0,0.06,0.011000000000000001,0.326,9528450.206,0.11475167927894615,0.8852483207210539,,,Brisket 7-105H,2493.0,8003.0,5.0,2708245.2982455287,1399.6474011763657
84310.0,83300.0,0.05,0.009000000000000001,0.326,9513619.208999999,0.11417927583446215,0.8858207241655378,,,Brisket 7-105H,2493.0,8003.0,5.0,2708245.2982455287,1399.6474011763657
84390.0,83300.0,0.04,0.008,0.326,9498768.319,0.11360934890203313,0.8863906510979669,,,Brisket 7-105H,2493.0,8003.0,5.0,2708245.2982455287,1399.6474011763657
84471.0,83300.0,0.04,0.005,0.325,9483899.276,0.1130419796793204,0.8869580203206796,,,Brisket 7-105H,2493.0,8003.0,5.0,2708245.2982455287,1399.6474011763657
84552.0,83300.0,0.04,0.006,0.325,9469013.826,0.11247724841067996,0.88752275158932,,,Brisket 7-105H,2493.0,8003.0,5.0,2708245.2982455287,1399.6474011763657
84633.0,83300.0,0.04,0.006,0.325,9469013.826,0.11247724841067996,0.88752275158932,,,Brisket 7-105H,2493.0,8003.0,5.0,2708245.2982455287,1399.6474011763657
84714.0,83300.0,0.04,0.006999999999999999,0.325,9454113.722000001,0.111915234369733,0.8880847656302671,,,Brisket 7-105H,2493.0,8003.0,5.0,2708245.2982455287,1399.6474011763657
84795.0,83300.0,0.04,0.006999999999999999,0.325,9439200.721,0.11135601584225847,0.8886439841577415,,,Brisket 7-105H,2493.0,8003.0,5.0,2708245.2982455287,1399.6474011763657
84875.0,83300.0,0.04,0.005,0.325,9424276.591,0.11079967011016324,0.8892003298898368,,,Brisket 7-105H,2493.0,8003.0,5.0,2708245.2982455287,1399.6474011763657
84956.0,83300.0,0.03,0.004,0.325,9409343.1,0.11024627343539847,0.8897537265646015,,,Brisket 7-105H,2493.0,8003.0,5.0,2708245.2982455287,1399.6474011763657
85037.0,83300.0,0.03,0.004,0.325,9409343.1,0.11024627343539847,0.8897537265646015,,,Brisket 7-105H,2493.0,8003.0,5.0,2708245.2982455287,1399.6474011763657
85118.0,83300.0,0.03,0.004,0.324,9394402.024,0.1096959010453957,0.8903040989546043,,,Brisket 7-105H,2493.0,8003.0,5.0,2708245.2982455287,1399.6474011763657
85199.0,83300.0,0.06,0.015,0.324,9379455.143,0.10914862711863882,0.8908513728813612,,,Brisket 7-105H,2493.0,8003.0,5.0,2708245.2982455287,1399.6474011763657
85280.0,83300.0,0.03,0.003,0.324,9364504.242,0.1086045247715481,0.8913954752284519,,,Brisket 7-105H,2493.0,8003.0,5.0,2708245.2982455287,1399.6474011763657
85361.0,83300.0,0.05,0.01,0.324,9349551.107,0.1080636660458398,0.8919363339541602,,,Brisket 7-105H,2493.0,8003.0,5.0,2708245.2982455287,1399.6474011763657
85441.0,83300.0,0.05,0.01,0.324,9349551.107,0.1080636660458398,0.8919363339541602,,,Brisket 7-105H,2493.0,8003.0,5.0,2708245.2982455287,1399.6474011763657
85522.0,83300.0,0.02,0.001,0.324,9334597.53,0.1075261218971218,0.8924738781028781,,,Brisket 7-105H,2493.0,8003.0,5.0,2708245.2982455287,1399.6474011763657
85603.0,83300.0,0.05,0.009000000000000001,0.324,9319645.302000001,0.10699196218441548,0.8930080378155845,,,Brisket 7-105H,2493.0,8003.0,5.0,2708245.2982455287,1399.6474011763657
79100.0,93500.0,0.05,0.006999999999999999,0.319,10697210.595,0.22598995774132066,0.7740100422586793,574548.6205417989,300.20470675336605,Golden 14-27H,22399.0,9714.0,50.0,32860300.677184917,15303.840547985896
79198.0,93500.0,0.03,0.004,0.319,10674330.439,0.2256851387663717,0.7743148612336282,,,Golden 14-27H,22399.0,9714.0,50.0,32860300.677184917,15303.840547985896
79296.0,93500.0,0.03,0.004,0.319,10651374.191,0.2253792503549857,0.7746207496450143,620657.0054226988,338.3970226885483,Golden 14-27H,22399.0,9714.0,50.0,32860300.677184917,15303.840547985896
79394.0,93500.0,0.05,0.008,0.319,10628343.845,0.22507233757657505,0.7749276624234249,,,Golden 14-27H,22399.0,9714.0,50.0,32860300.677184917,15303.840547985896
79492.0,93500.0,0.05,0.011000000000000001,0.319,10605241.383,0.2247644450566913,0.7752355549433088,299261.3287051983,282.270985213733,Golden 14-27H,22399.0,9714.0,50.0,32860300.677184917,15303.840547985896
79591.0,93500.0,0.05,0.012,0.319,10582068.779,0.2244556169727813,0.7755443830272187,,,Golden 14-27H,22399.0,9714.0,50.0,32860300.677184917,15303.840547985896
79689.0,93500.0,0.05,0.012,0.319,10558827.993999999,0.22414589704986984,0.7758541029501301,616708.8325144416,239.7279755573805,Golden 14-27H,22399.0,9714.0,50.0,32860300.677184917,15303.840547985896
79787.0,93500.0,0.05,0.01,0.32,10535520.983,0.22383532855553254,0.7761646714444674,,,Golden 14-27H,22399.0,9714.0,50.0,32860300.677184917,15303.840547985896
79885.0,93500.0,0.03,0.003,0.32,10512149.694,0.22352395429502114,0.7764760457049789,913585.7359448508,234.36559130044202,Golden 14-27H,22399.0,9714.0,50.0,32860300.677184917,15303.840547985896
79983.0,93500.0,0.04,0.006999999999999999,0.32,10488716.064,0.2232118166054796,0.7767881833945204,,,Golden 14-27H,22399.0,9714.0,50.0,32860300.677184917,15303.840547985896
80081.0,93500.0,0.05,0.008,0.32,10465222.029,0.2228989573504445,0.7771010426495555,295589.6986950637,344.7375585527372,Golden 14-27H,22399.0,9714.0,50.0,32860300.677184917,15303.840547985896
80179.0,93500.0,0.05,0.009000000000000001,0.32,10441669.514,0.22258541791351008,0.77741458208649,,,Golden 14-27H,22399.0,9714.0,50.0,32860300.677184917,15303.840547985896
80277.0,93500.0,0.04,0.005,0.32,10418060.442,0.2222712391919728,0.7777287608080272,531584.6948428624,293.95522688251236,Golden 14-27H,22399.0,9714.0,50.0,32860300.677184917,15303.840547985896
80376.0,93500.0,0.05,0.009000000000000001,0.32,10394396.732,0.2219564615900127,0.7780435384099873,,,Golden 14-27H,22399.0,9714.0,50.0,32860300.677184917,15303.840547985896
80474.0,93500.0,0.05,0.009000000000000001,0.32,10370680.297,0.22164112501169905,0.7783588749883009,811395.9484432099,328.36961216672637,Golden 14-27H,22399.0,9714.0,50.0,32860300.677184917,15303.840547985896
80572.0,93500.0,0.05,0.011000000000000001,0.32,10346913.049,0.22132526885335504,0.778674731146645,,,Golden 14-27H,22399.0,9714.0,50.0,32860300.677184917,15303.840547985896
80670.0,93500.0,0.05,0.009000000000000001,0.32,10323096.898,0.22100893199618268,0.7789910680038173,490405.6611839768,295.8954851538763,Golden 14-27H,22399.0,9714.0,50.0,32860300.677184917,15303.840547985896
80768.0,93500.0,0.04,0.008,0.32,10299233.752,0.2206921527979709,0.7793078472020291,,,Golden 14-27H,22399.0,9714.0,50.0,32860300.677184917,15303.840547985896
80866.0,93500.0,0.06,0.013000000000000001,0.32,10275325.517,0.2203749690848073,0.7796250309151926,581976.7903806276,253.69817555414397,Golden 14-27H,22399.0,9714.0,50.0,32860300.677184917,15303.840547985896
80964.0,93500.0,0.06,0.016,0.32,10251374.101,0.22005741814242066,0.7799425818575794,,,Golden 14-27H,22399.0,9714.0,50.0,32860300.677184917,15303.840547985896
81062.0,93500.0,0.04,0.006999999999999999,0.32,10227381.41,0.2197395367072548,0.7802604632927452,475147.64711729705,287.4188896320191,Golden 14-27H,22399.0,9714.0,50.0,32860300.677184917,15303.840547985896
81161.0,93500.0,0.05,0.008,0.32,10203349.354,0.2194213609570802,0.7805786390429198,,,Golden 14-27H,22399.0,9714.0,50.0,32860300.677184917,15303.840547985896
81259.0,93500.0,0.05,0.009000000000000001,0.32,10179279.843,0.21910292650136834,0.7808970734986317,886889.2575405813,328.87359329293497,Golden 14-27H,22399.0,9714.0,50.0,32860300.677184917,15303.840547985896
81357.0,93500.0,0.07,0.017,0.32,10155174.791000001,0.21878426837153755,0.7812157316284625,,,Golden 14-27H,22399.0,9714.0,50.0,32860300.677184917,15303.840547985896
81455.0,93500.0,0.04,0.006999999999999999,0.32,10131036.113,0.2184654210104945,0.7815345789895054,709492.9392774927,291.5726916269973,Golden 14-27H,22399.0,9714.0,50.0,32860300.677184917,15303.840547985896
81553.0,93500.0,0.02,0.001,0.32,10106865.731,0.21814641826214765,0.7818535817378524,,,Golden 14-27H,22399.0,9714.0,50.0,32860300.677184917,15303.840547985896
81651.0,93500.0,0.04,0.006,0.32,10082665.57,0.21782729336066387,0.7821727066393361,491945.2048337964,295.74173366324163,Golden 14-27H,22399.0,9714.0,50.0,32860300.677184917,15303.840547985896
81749.0,93500.0,0.04,0.006,0.32,10082665.57,0.21782729336066387,0.7821727066393361,,,Golden 14-27H,22399.0,9714.0,50.0,32860300.677184917,15303.840547985896
81847.0,93500.0,0.02,0.002,0.32,10058437.56,0.21750807891893428,0.7824919210810657,306309.4365558864,276.69520823379656,Golden 14-27H,22399.0,9714.0,50.0,32860300.677184917,15303.840547985896
81946.0,93500.0,0.05,0.006999999999999999,0.321,10034183.639,0.21718880691735484,0.7828111930826451,,,Golden 14-27H,22399.0,9714.0,50.0,32860300.677184917,15303.840547985896
82044.0,93500.0,0.04,0.006999999999999999,0.321,10009905.75,0.21686950869178875,0.7831304913082113,213393.1749182714,352.92830250313597,Golden 14-27H,22399.0,9714.0,50.0,32860300.677184917,15303.840547985896
82142.0,93500.0,0.04,0.005,0.321,9985605.845,0.2165502149213257,0.7834497850786744,,,Golden 14-27H,22399.0,9714.0,50.0,32860300.677184917,15303.840547985896
82240.0,93500.0,0.05,0.01,0.321,9961285.883,0.21623095561604685,0.7837690443839531,457036.78667390405,396.4671513388905,Golden 14-27H,22399.0,9714.0,50.0,32860300.677184917,15303.840547985896
82338.0,93500.0,0.03,0.004,0.321,9936947.832999999,0.2159117601037165,0.7840882398962834,,,Golden 14-27H,22399.0,9714.0,50.0,32860300.677184917,15303.840547985896
82436.0,93500.0,0.07,0.022000000000000002,0.321,9912593.673,0.21559265701705546,0.7844073429829446,659289.0751891885,283.97772703133774,Golden 14-27H,22399.0,9714.0,50.0,32860300.677184917,15303.840547985896
82534.0,93500.0,0.04,0.006,0.321,9888225.393,0.2152736742797117,0.7847263257202883,,,Golden 14-27H,22399.0,9714.0,50.0,32860300.677184917,15303.840547985896
82632.0,93500.0,0.03,0.004,0.321,9863844.992999999,0.21495483909282992,0.78504516090717,572031.0110489933,329.7504310482771,Golden 14-27H,22399.0,9714.0,50.0,32860300.677184917,15303.840547985896
82731.0,93500.0,0.06,0.013999999999999999,0.321,9839454.484,0.2146361779204727,0.7853638220795273,,,Golden 14-27H,22399.0,9714.0,50.0,32860300.677184917,15303.840547985896
82829.0,93500.0,0.03,0.002,0.321,9815055.894,0.21431771647533904,0.785682283524661,641608.9313035782,340.2195065963632,Golden 14-27H,22399.0,9714.0,50.0,32860300.677184917,15303.840547985896
82927.0,93500.0,0.03,0.004,0.321,9790651.259,0.2139994797036058,0.7860005202963942,,,Golden 14-27H,22399.0,9714.0,50.0,32860300.677184917,15303.840547985896
83025.0,93500.0,0.05,0.011000000000000001,0.321,9766242.634,0.2136814917697266,0.7863185082302734,942311.0482818113,320.6841119269291,Golden 14-27H,22399.0,9714.0,50.0,32860300.677184917,15303.840547985896
83123.0,93500.0,0.03,0.004,0.321,9741832.088,0.21336377604099133,0.7866362239590087,,,Golden 14-27H,22399.0,9714.0,50.0,32860300.677184917,15303.840547985896
83221.0,93500.0,0.02,0.002,0.321,9717421.704,0.213046355071249,0.786953644928751,526549.4427868513,367.93508961926636,Golden 14-27H,22399.0,9714.0,50.0,32860300.677184917,15303.840547985896
83319.0,93500.0,0.01,0.0,0.321,9693013.583999999,0.21272925058490533,0.7872707494150946,,,Golden 14-27H,22399.0,9714.0,50.0,32860300.677184917,15303.840547985896
83417.0,93500.0,0.03,0.004,0.321,9668609.848,0.2124124834599652,0.7875875165400348,1048911.2786285942,297.6810828344876,Golden 14-27H,22399.0,9714.0,50.0,32860300.677184917,15303.840547985896
83516.0,93500.0,0.05,0.011000000000000001,0.321,9644212.633,0.21209607371131226,0.7879039262886878,,,Golden 14-27H,22399.0,9714.0,50.0,32860300.677184917,15303.840547985896
83614.0,93500.0,0.03,0.003,0.321,9619824.097000001,0.21178004047317808,0.788219959526822,1035344.7008990326,306.2373462902558,Golden 14-27H,22399.0,9714.0,50.0,32860300.677184917,15303.840547985896
83712.0,93500.0,0.03,0.002,0.321,9595446.418,0.21146440198176825,0.7885355980182318,,,Golden 14-27H,22399.0,9714.0,50.0,32860300.677184917,15303.840547985896
83810.0,93500.0,0.04,0.006999999999999999,0.321,9571081.793,0.2111491755568539,0.7888508244431461,641193.3175124836,326.19521273009417,Golden 14-27H,22399.0,9714.0,50.0,32860300.677184917,15303.840547985896
83908.0,93500.0,0.03,0.002,0.321,9546732.444,0.2108343775839252,0.7891656224160748,,,Golden 14-27H,22399.0,9714.0,50.0,32860300.677184917,15303.840547985896
84006.0,93500.0,0.03,0.004,0.321,9522400.615,0.21052002349533025,0.7894799765046698,549436.1861763251,250.43252751408303,Golden 14-27H,22399.0,9714.0,50.0,32860300.677184917,15303.840547985896
84104.0,93500.0,0.03,0.003,0.321,9498088.575,0.21020612775171385,0.7897938722482861,,,Golden 14-27H,22399.0,9714.0,50.0,32860300.677184917,15303.840547985896
84202.0,93500.0,0.05,0.006999999999999999,0.321,9473798.615,0.2098927038227151,0.7901072961772849,669088.18765737,296.67050796306154,Golden 14-27H,22399.0,9714.0,50.0,32860300.677184917,15303.840547985896
84301.0,93500.0,0.04,0.005,0.321,9449533.054,0.2095797641677256,0.7904202358322744,,,Golden 14-27H,22399.0,9714.0,50.0,32860300.677184917,15303.840547985896
84399.0,93500.0,0.03,0.005,0.321,9425294.238,0.2092673202165702,0.7907326797834298,370586.39642450295,353.41429068658783,Golden 14-27H,22399.0,9714.0,50.0,32860300.677184917,15303.840547985896
84497.0,93500.0,0.03,0.003,0.321,9401084.538999999,0.2089553823497174,0.7910446176502826,,,Golden 14-27H,22399.0,9714.0,50.0,32860300.677184917,15303.840547985896
84595.0,93500.0,0.06,0.017,0.321,9376906.36,0.2086439598785593,0.7913560401214407,619363.9968928309,309.81907634439625,Golden 14-27H,22399.0,9714.0,50.0,32860300.677184917,15303.840547985896
84693.0,93500.0,0.03,0.003,0.321,9352762.131000001,0.2083330610257735,0.7916669389742265,,,Golden 14-27H,22399.0,9714.0,50.0,32860300.677184917,15303.840547985896
84791.0,93500.0,0.03,0.003,0.321,9328654.315,0.20802269290540376,0.7919773070945962,616091.253625783,264.5754606611742,Golden 14-27H,22399.0,9714.0,50.0,32860300.677184917,15303.840547985896
84889.0,93500.0,0.04,0.006999999999999999,0.321,9304585.404,0.20771286150343884,0.7922871384965612,,,Golden 14-27H,22399.0,9714.0,50.0,32860300.677184917,15303.840547985896
84987.0,93500.0,0.04,0.008,0.321,9280557.924,0.2074035716580598,0.7925964283419402,729146.2560816347,294.10813679622953,Golden 14-27H,22399.0,9714.0,50.0,32860300.677184917,15303.840547985896
85086.0,93500.0,0.04,0.006999999999999999,0.321,9256574.434,0.2070948270405196,0.7929051729594805,,,Golden 14-27H,22399.0,9714.0,50.0,32860300.677184917,15303.840547985896
85184.0,93500.0,0.02,0.002,0.321,9232637.527,0.20678663013646872,0.7932133698635313,539467.1458254142,267.903530226222,Golden 14-27H,22399.0,9714.0,50.0,32860300.677184917,15303.840547985896
85282.0,93500.0,0.07,0.022000000000000002,0.321,9208749.832,0.20647898222734595,0.793521017772654,,,Golden 14-27H,22399.0,9714.0,50.0,32860300.677184917,15303.840547985896
85380.0,93500.0,0.02,0.002,0.321,9184914.012,0.20617188337288933,0.7938281166271106,891910.092049903,348.86507992916535,Golden 14-27H,22399.0,9714.0,50.0,32860300.677184917,15303.840547985896
85478.0,93500.0,0.03,0.003,0.321,9161132.767,0.2058653323942009,0.7941346676057991,,,Golden 14-27H,22399.0,9714.0,50.0,32860300.677184917,15303.840547985896
85576.0,93500.0,0.04,0.008,0.321,9137408.837000001,0.2055593268578826,0.7944406731421174,1292182.4170656411,313.22940735283424,Golden 14-27H,22399.0,9714.0,50.0,32860300.677184917,15303.840547985896
85674.0,93500.0,0.02,0.002,0.321,9113744.997000001,0.2052538630613752,0.7947461369386248,,,Golden 14-27H,22399.0,9714.0,50.0,32860300.677184917,15303.840547985896
85772.0,93500.0,0.01,0.001,0.321,9090144.062,0.20494893601982864,0.7950510639801713,622642.3523119407,283.25910409782915,Golden 14-27H,22399.0,9714.0,50.0,32860300.677184917,15303.840547985896
85870.0,93500.0,0.02,0.001,0.321,9066608.886,0.20464453945447053,0.7953554605455295,,,Golden 14-27H,22399.0,9714.0,50.0,32860300.677184917,15303.840547985896
85969.0,93500.0,0.04,0.006999999999999999,0.321,9043142.362,0.20434066578321344,0.7956593342167866,854258.441121256,341.1989684562953,Golden 14-27H,22399.0,9714.0,50.0,32860300.677184917,15303.840547985896
86067.0,93500.0,0.05,0.008,0.321,9019747.424,0.2040373061134584,0.7959626938865416,,,Golden 14-27H,22399.0,9714.0,50.0,32860300.677184917,15303.840547985896
86165.0,93500.0,0.04,0.006999999999999999,0.321,8996427.045,0.2037344502376776,0.7962655497623224,1360626.6517646792,264.98411299112337,Golden 14-27H,22399.0,9714.0,50.0,32860300.677184917,15303.840547985896
86263.0,93500.0,0.06,0.015,0.321,8973184.24,0.2034320866321329,0.796567913367867,,,Golden 14-27H,22399.0,9714.0,50.0,32860300.677184917,15303.840547985896
86361.0,93500.0,0.04,0.008,0.321,8950022.06,0.20313020245909666,0.7968697975409034,385236.9884508929,340.73422426210016,Golden 14-27H,22399.0,9714.0,50.0,32860300.677184917,15303.840547985896
86459.0,93500.0,0.05,0.01,0.321,8926943.599,0.20282878357304127,0.7971712164269587,,,Golden 14-27H,22399.0,9714.0,50.0,32860300.677184917,15303.840547985896
86557.0,93500.0,0.05,0.008,0.321,8903951.988,0.2025278145317856,0.7974721854682144,703581.2307225636,330.32748025731274,Golden 14-27H,22399.0,9714.0,50.0,32860300.677184917,15303.840547985896
86655.0,93500.0,0.05,0.009000000000000001,0.321,8881050.397,0.2022272786124266,0.7977727213875734,,,Golden 14-27H,22399.0,9714.0,50.0,32860300.677184917,15303.840547985896
86754.0,93500.0,0.02,0.002,0.321,8858242.031,0.2019271578333172,0.7980728421666828,383624.54945966654,316.62112406909216,Golden 14-27H,22399.0,9714.0,50.0,32860300.677184917,15303.840547985896
86852.0,93500.0,0.05,0.01,0.321,8835530.133,0.2016274329825329,0.7983725670174671,,,Golden 14-27H,22399.0,9714.0,50.0,32860300.677184917,15303.840547985896
86950.0,93500.0,0.05,0.01,0.321,8835530.133,0.2016274329825329,0.7983725670174671,546457.1491788245,382.8559016167636,Golden 14-27H,22399.0,9714.0,50.0,32860300.677184917,15303.840547985896
87048.0,93500.0,0.04,0.006,0.321,8812917.976,0.20132808365349794,0.798671916346502,,,Golden 14-27H,22399.0,9714.0,50.0,32860300.677184917,15303.840547985896
87146.0,93500.0,0.05,0.009000000000000001,0.321,8790408.867,0.20102908828864124,0.7989709117113588,678477.2210071068,317.15786639157983,Golden 14-27H,22399.0,9714.0,50.0,32860300.677184917,15303.840547985896
87244.0,93500.0,0.03,0.004,0.321,8768006.138,0.2007304242319113,0.7992695757680888,,,Golden 14-27H,22399.0,9714.0,50.0,32860300.677184917,15303.840547985896
87342.0,93500.0,0.01,0.0,0.321,8745713.15,0.20043206779077602,0.7995679322092241,922894.0032424728,304.77030795375236,Golden 14-27H,22399.0,9714.0,50.0,32860300.677184917,15303.840547985896
87440.0,93500.0,0.02,0.002,0.321,8723533.282,0.2001339943089034,0.7998660056910966,,,Golden 14-27H,22399.0,9714.0,50.0,32860300.677184917,15303.840547985896
87539.0,93500.0,0.03,0.002,0.321,8701469.931,0.199836178249748,0.8001638217502521,658814.0471707234,277.26965505980945,Golden 14-27H,22399.0,9714.0,50.0,32860300.677184917,15303.840547985896
87637.0,93500.0,0.03,0.003,0.321,8679526.507000001,0.19953859329292453,0.8004614067070754,,,Golden 14-27H,22399.0,9714.0,50.0,32860300.677184917,15303.840547985896
87735.0,93500.0,0.02,0.001,0.321,8657706.426,0.19924121244265447,0.8007587875573455,672551.3918932008,284.8603435160628,Golden 14-27H,22399.0,9714.0,50.0,32860300.677184917,15303.840547985896
87833.0,93500.0,0.04,0.006,0.321,8636013.102,0.19894400815069246,0.8010559918493075,,,Golden 14-27H,22399.0,9714.0,50.0,32860300.677184917,15303.840547985896
87931.0,93500.0,0.05,0.009000000000000001,0.321,8614449.946,0.1986469524527773,0.8013530475472227,45695.13860783527,270.2419987674654,Golden 14-27H,22399.0,9714.0,50.0,32860300.677184917,15303.840547985896
88029.0,93500.0,0.05,0.01,0.321,8593020.35,0.19835001712044809,0.8016499828795519,,,Golden 14-27H,22399.0,9714.0,50.0,32860300.677184917,15303.840547985896
88127.0,93500.0,0.03,0.003,0.321,8571727.686,0.1980531738273836,0.8019468261726164,281674.3567815306,211.0347072036667,Golden 14-27H,22399.0,9714.0,50.0,32860300.677184917,15303.840547985896
88225.0,93500.0,0.03,0.003,0.321,8550575.293,0.19775639433133885,0.8022436056686612,,,Golden 14-27H,22399.0,9714.0,50.0,32860300.677184917,15303.840547985896
88324.0,93500.0,0.01,0.0,0.321,8529566.465,0.1974596506709553,0.8025403493290447,1173760.3767168557,298.049802755514,Golden 14-27H,22399.0,9714.0,50.0,32860300.677184917,15303.840547985896
88422.0,93500.0,0.04,0.005,0.321,8508704.446,0.1971629153772656,0.8028370846227344,,,Golden 14-27H,22399.0,9714.0,50.0,32860300.677184917,15303.840547985896
88520.0,93500.0,0.04,0.006,0.321,8487992.412999999,0.1968661616987428,0.8031338383012572,952956.0137636516,371.0950933268219,Golden 14-27H,22399.0,9714.0,50.0,32860300.677184917,15303.840547985896
88618.0,93500.0,0.03,0.002,0.321,8467433.466,0.19656936383939871,0.8034306361606013,,,Golden 14-27H,22399.0,9714.0,50.0,32860300.677184917,15303.840547985896
88716.0,93500.0,0.04,0.006999999999999999,0.321,8447030.615,0.19627249720769765,0.8037275027923023,996611.2639498188,296.3614215954599,Golden 14-27H,22399.0,9714.0,50.0,32860300.677184917,15303.840547985896
88814.0,93500.0,0.05,0.006999999999999999,0.321,8426786.769,0.19597553867458567,0.8040244613254144,,,Golden 14-27H,22399.0,9714.0,50.0,32860300.677184917,15303.840547985896
